id,comp_id,compound_name,species,ld50,units,source
702,702,"Benzoic acid, 4-methyl-",Rat,2.532,log(kg/mol),https://doi.org/10.1021/tx900189p
703,703,"Benzene, 1-methyl-4-nitro-",Rat,1.845,log(kg/mol),https://doi.org/10.1021/tx900189p
704,704,"Phenol, 3-(((4,5-dihydro-1H-imidazol-2-yl)methyl)(4-methylphenyl)amino)-",Rat,2.352,log(kg/mol),https://doi.org/10.1021/tx900189p
705,705,"1H-Pyrrole-2,5-dione, 1-(4-methylphenyl)- (9CI)",Rat,2.421,log(kg/mol),https://doi.org/10.1021/tx900189p
706,706,"Benzenesulfonamide, N-(((hexahydrocyclopenta(c)pyrrol-2(1H)-yl)amino)carbonyl)-4-methyl-",Rat,1.811,log(kg/mol),https://doi.org/10.1021/tx900189p
707,707,"2,7-Naphthalenedisulfonic acid, 4-amino-5-(((4-methylphenyl)sulfonyl)oxy)- (9CI)",Rat,1.615,log(kg/mol),https://doi.org/10.1021/tx900189p
708,708,"p-Toluenesulfonic acid, beta-chloroethyl ester",Rat,2.673,log(kg/mol),https://doi.org/10.1021/tx900189p
709,709,"Benzenesulfonic acid, 4-methyl-",Rat,1.842,log(kg/mol),https://doi.org/10.1021/tx900189p
710,710,"Isocyanic acid, 4-methyl-m-phenylene ester (8CI)",Rat,1.478,log(kg/mol),https://doi.org/10.1021/tx900189p
711,711,"Benzenesulfonic acid, 2-methyl-5-nitro-",Rat,1.767,log(kg/mol),https://doi.org/10.1021/tx900189p
712,712,"Benzene, 1-chloro-4-methyl-",Rat,1.78,log(kg/mol),https://doi.org/10.1021/tx900189p
713,713,"Benzene, 2,4-dichloro-1-methyl-",Rat,1.544,log(kg/mol),https://doi.org/10.1021/tx900189p
714,714,"Benzenamine, 5-chloro-2-methyl-",Rat,2.485,log(kg/mol),https://doi.org/10.1021/tx900189p
715,715,"Benzenamine, 4-methyl-",Rat,2.213,log(kg/mol),https://doi.org/10.1021/tx900189p
716,716,"Benzenamine, 3-bromo-4-methyl- (9CI)",Rat,3.014,log(kg/mol),https://doi.org/10.1021/tx900189p
717,717,"Benzenamine, 3,4-dimethyl-",Rat,2.174,log(kg/mol),https://doi.org/10.1021/tx900189p
718,718,"2-Pyridinamine, 5-methyl-",Rat,2.733,log(kg/mol),https://doi.org/10.1021/tx900189p
719,719,"9,10-Anthracenedione, 1,4-bis((4-methylphenyl)amino)-",Rat,2.058,log(kg/mol),https://doi.org/10.1021/tx900189p
720,720,"Phenol, 4-methyl-",Rat,2.718,log(kg/mol),https://doi.org/10.1021/tx900189p
721,721,"2-Furancarboxaldehyde, 5-methyl-",Rat,1.699,log(kg/mol),https://doi.org/10.1021/tx900189p
722,722,"Benzoic acid, 4-methylphenyl ester",Rat,1.905,log(kg/mol),https://doi.org/10.1021/tx900189p
723,723,"Benzoic acid, 2-hydroxy-, 4-methylphenyl ester",Rat,2.244,log(kg/mol),https://doi.org/10.1021/tx900189p
724,724,"8-Quinolinol, 5,7-dichloro-2-methyl-",Rat,2.539,log(kg/mol),https://doi.org/10.1021/tx900189p
725,725,"7H-Benzimidazo(2,1-a)benz(de)isoquinolin-7-one, 10-methyl-",Rat,1.477,log(kg/mol),https://doi.org/10.1021/tx900189p
726,726,"1H-Benzotriazole, 5-methyl-",Rat,1.92,log(kg/mol),https://doi.org/10.1021/tx900189p
727,727,"2H-1-Benzopyran-2-one, 6-methyl-",Rat,1.979,log(kg/mol),https://doi.org/10.1021/tx900189p
728,728,"Benzene, 1-methyl-2,3-dinitro-",Rat,2.301,log(kg/mol),https://doi.org/10.1021/tx900189p
729,729,"Urea, 1-(2,6-dimethylphenethyl)-",Rat,2.108,log(kg/mol),https://doi.org/10.1021/tx900189p
730,730,"Benzenamine, 2,6-dimethyl-",Rat,2.159,log(kg/mol),https://doi.org/10.1021/tx900189p
731,731,"4H-1,3-Thiazine-2-amine, N-(2,6-dimethylphenyl)-5,6-dihydro- (9CI)",Rat,3.229,log(kg/mol),https://doi.org/10.1021/tx900189p
732,732,"Phenol, 2,6-dimethyl-",Rat,2.616,log(kg/mol),https://doi.org/10.1021/tx900189p
733,733,"Pyridine, 2,6-dimethyl-",Rat,2.428,log(kg/mol),https://doi.org/10.1021/tx900189p
734,734,"Benzenamine, 2,3-dimethyl-",Rat,2.114,log(kg/mol),https://doi.org/10.1021/tx900189p
735,735,"Urea, (3-methylphenyl)-",Rat,2.053,log(kg/mol),https://doi.org/10.1021/tx900189p
736,736,"Benzene, methyl-",Rat,1.265,log(kg/mol),https://doi.org/10.1021/tx900189p
737,737,"Benzamide, 2-methyl-N-phenyl-",Rat,1.547,log(kg/mol),https://doi.org/10.1021/tx900189p
738,738,"Benzene, 1-methyl-2-nitro-",Rat,2.187,log(kg/mol),https://doi.org/10.1021/tx900189p
739,739,"1H-Pyrrole-2,5-dione, 1-(2-methylphenyl)- (9CI)",Rat,2.874,log(kg/mol),https://doi.org/10.1021/tx900189p
740,740,"Guanidine, N,N'-bis(2-methylphenyl)-",Rat,2.68,log(kg/mol),https://doi.org/10.1021/tx900189p
741,741,"Ethanol, 2-((2-methylphenyl)amino)-",Rat,1.837,log(kg/mol),https://doi.org/10.1021/tx900189p
742,742,"Ethanol, 1,1'-((1-((2-methylphenoxy)methyl)-1,2-ethanediyl)bis(oxy))bis(2,2,2-trichloro- (9CI)",Rat,2.734,log(kg/mol),https://doi.org/10.1021/tx900189p
743,743,"1,2-Propanediol, 3-(2-methylphenoxy)-",Rat,2.465,log(kg/mol),https://doi.org/10.1021/tx900189p
744,744,"Pyridine, 3-methyl-",Rat,2.367,log(kg/mol),https://doi.org/10.1021/tx900189p
745,745,"Thiophene, 2-methyl-",Rat,1.487,log(kg/mol),https://doi.org/10.1021/tx900189p
746,746,"Pyrimidine, 4-methyl-2-((3,4,4-trifluoro-3-butenyl)thio)-",Rat,2.443,log(kg/mol),https://doi.org/10.1021/tx900189p
747,747,"Pyridine, 4-methyl-",Rat,1.858,log(kg/mol),https://doi.org/10.1021/tx900189p
748,748,"2H-1-Benzopyran-2-one, 7-methyl-",Rat,1.625,log(kg/mol),https://doi.org/10.1021/tx900189p
749,749,"Benzimidazole, 5-methyl-2-(trifluoromethyl)-",Rat,3.502,log(kg/mol),https://doi.org/10.1021/tx900189p
750,750,"Benzothiazole, 2,5-dimethyl-",Rat,2.232,log(kg/mol),https://doi.org/10.1021/tx900189p
751,751,"Naphthalene, 2-methyl-",Rat,1.941,log(kg/mol),https://doi.org/10.1021/tx900189p
752,752,"Quinoline, 6-methyl-",Rat,2.056,log(kg/mol),https://doi.org/10.1021/tx900189p
753,753,"Carbonic acid, dithio-, cyclic S,S-(6-methyl-2,3-quinoxalinediyl) ester",Rat,2.328,log(kg/mol),https://doi.org/10.1021/tx900189p
754,754,"Bicyclo(4.1.0)hept-3-ene, 3,7,7-trimethyl-",Rat,1.453,log(kg/mol),https://doi.org/10.1021/tx900189p
755,755,"Bicyclo(3.1.1)hept-2-ene, 2,6,6-trimethyl-",Rat,1.566,log(kg/mol),https://doi.org/10.1021/tx900189p
756,756,"Pyrazole, 4-methyl-1-((trichloromethyl)thio)-",Rat,2.348,log(kg/mol),https://doi.org/10.1021/tx900189p
757,757,"Pyridine, 2,5-dimethyl-",Rat,2.127,log(kg/mol),https://doi.org/10.1021/tx900189p
758,758,"Pyrazine, 2,5-dimethyl-",Rat,2.025,log(kg/mol),https://doi.org/10.1021/tx900189p
759,759,"Pyrazine, 2,6-dimethyl-",Rat,2.09,log(kg/mol),https://doi.org/10.1021/tx900189p
760,760,"4-Pyridinamine, 3-methyl- (9CI)",Rat,2.385,log(kg/mol),https://doi.org/10.1021/tx900189p
761,761,"Pyrazine, 2-methyl-",Rat,1.718,log(kg/mol),https://doi.org/10.1021/tx900189p
762,762,"1H-Indole, 3-methyl-",Rat,1.58,log(kg/mol),https://doi.org/10.1021/tx900189p
763,763,"1H-Pyrazole, 4-methyl-",Rat,2.101,log(kg/mol),https://doi.org/10.1021/tx900189p
764,764,"2H-Pyran-2-carboxaldehyde, 3,4-dihydro-2,5-dimethyl- (8CI)",Rat,1.756,log(kg/mol),https://doi.org/10.1021/tx900189p
765,765,"2,3,5,6-Tetramethylpyrazine",Rat,1.853,log(kg/mol),https://doi.org/10.1021/tx900189p
766,766,"5H-Pyrido(4,3-b)indole, 3-amino-1,4-dimethyl-",Rat,3.325,log(kg/mol),https://doi.org/10.1021/tx900189p
767,767,"Pyridine, 5-ethenyl-2-methyl-",Rat,2.009,log(kg/mol),https://doi.org/10.1021/tx900189p
768,768,"4-Pyridinecarboxylic acid, 3-hydroxy-5-(hydroxymethyl)-2-methyl-",Rat,1.388,log(kg/mol),https://doi.org/10.1021/tx900189p
769,769,"alpha-(Chloromethyl)-2-methyl-5-nitro-1H-imidazole-1-ethanol (9CI)",Rat,2.091,log(kg/mol),https://doi.org/10.1021/tx900189p
770,770,"1H-Imidazole-1-ethanol, 2-methyl-5-nitro-",Rat,1.756,log(kg/mol),https://doi.org/10.1021/tx900189p
771,771,"4H-Imidazo(1,5-a)(1,4)benzodiazepine, 8-chloro-6-(2-fluorophenyl)-1-methyl-",Rat,2.309,log(kg/mol),https://doi.org/10.1021/tx900189p
772,772,"Pyridine, 2-methyl-",Rat,2.071,log(kg/mol),https://doi.org/10.1021/tx900189p
773,773,"2H-1,2,4-Benzothiadiazine, 7-chloro-3-methyl-, 1,1-dioxide",Rat,2.372,log(kg/mol),https://doi.org/10.1021/tx900189p
774,774,"4(3H)-Quinazolinone, 2-methyl-3-(2-methylphenyl)-",Rat,3.037,log(kg/mol),https://doi.org/10.1021/tx900189p
775,775,"Quinoline, 2-methyl-",Rat,2.066,log(kg/mol),https://doi.org/10.1021/tx900189p
776,776,"3H-Pyrazol-3-one, 2,4-dihydro-5-methyl-2-phenyl-",Rat,1.697,log(kg/mol),https://doi.org/10.1021/tx900189p
777,777,"Pyrazole, 3,5-dimethyl-1-((trichloromethyl)thio)-",Rat,2.634,log(kg/mol),https://doi.org/10.1021/tx900189p
778,778,"Benzenesulfonamide, 4-amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)-",Rat,1.687,log(kg/mol),https://doi.org/10.1021/tx900189p
779,779,"4H-(1,2,4)Triazolo(4,3-a)(1,4)benzodiazepine, 8-chloro-1-methyl-6-phenyl-",Rat,2.403,log(kg/mol),https://doi.org/10.1021/tx900189p
780,780,"Pyrazole, 3-methyl-",Rat,1.914,log(kg/mol),https://doi.org/10.1021/tx900189p
781,781,"Benzenesulfonamide, 4-amino-N-(3,4-dimethyl-5-isoxazolyl)-",Rat,1.427,log(kg/mol),https://doi.org/10.1021/tx900189p
782,782,"(3S,3aS,4S,4aS,6S,8aR,8bR,11S)-6,11-dihydroxy-3-methyl-12-methylene-2-oxo-4a,6-ethano-3,8b-prop-1-enoperhydroindeno(1,2-b)furan-4-carboxylic acid",Rat,1.74,log(kg/mol),https://doi.org/10.1021/tx900189p
783,783,"2-Oxabicyclo(2.2.2)octane, 1,3,3-trimethyl-",Rat,1.794,log(kg/mol),https://doi.org/10.1021/tx900189p
784,784,"20-Norcrotalanan-11,15-dione, 14,19-dihydro-12,13-dihydroxy-, (13-alpha,14-alpha)- (9CI)",Rat,3.693,log(kg/mol),https://doi.org/10.1021/tx900189p
785,785,"2,6-Methano-3-benzazocin-8-ol, 1,2,3,4,5,6-hexahydro-6,11-dimethyl-3-(3-methyl-2-butenyl)-, (2alpha,6alpha,11R*)-",Rat,2.41,log(kg/mol),https://doi.org/10.1021/tx900189p
786,786,"2,6-Methano-3-benzazocin-8-ol, 1,2,3,4,5,6-hexahydro-6,11-dimethyl-3-(2-phenylethyl)-",Rat,3.553,log(kg/mol),https://doi.org/10.1021/tx900189p
787,787,(1)-4-Methyloxetan-2-one,Rat,0.704,log(kg/mol),https://doi.org/10.1021/tx900189p
788,788,"2,6-Piperidinedione, 4-(2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)-, (1S-(1alpha(S*),3alpha,5beta))-",Rat,5.148,log(kg/mol),https://doi.org/10.1021/tx900189p
789,789,"Phosphorochloridic acid, cyclic 1,3-dimethyltrimethylene ester",Rat,2.686,log(kg/mol),https://doi.org/10.1021/tx900189p
790,790,"Cyclohexanecarboxaldehyde, 3,3,5-trimethyl-",Rat,1.571,log(kg/mol),https://doi.org/10.1021/tx900189p
791,791,"Cyclohexanol, 3,3,5-trimethyl-",Rat,1.641,log(kg/mol),https://doi.org/10.1021/tx900189p
792,792,"Acetic acid, ester with 2,6-dimethyl-m-dioxan-4-ol",Rat,1.955,log(kg/mol),https://doi.org/10.1021/tx900189p
793,793,Natamycin,Rat,2.387,log(kg/mol),https://doi.org/10.1021/tx900189p
794,794,"3-Cyclohexene-1-carboxaldehyde, 6-methyl-",Rat,1.341,log(kg/mol),https://doi.org/10.1021/tx900189p
795,795,"L-Phenylalanine, N-((5-chloro-3,4-dihydro-8-hydroxy-3-methyl-1-oxo-1H-2-benzopyran-7-yl)carbonyl)-, (R)-",Rat,4.305,log(kg/mol),https://doi.org/10.1021/tx900189p
796,796,"Azuleno(6,5-b)furan-2,5-dione, 3,3a,4,4a,7a,8,9,9a-octahydro-4-hydroxy-4a,8-dimethyl-3-methylene-, (3aS-(3aalpha,4alpha,4abeta,7aalpha,8alpha,9aalpha))- (9CI)",Rat,3.322,log(kg/mol),https://doi.org/10.1021/tx900189p
797,797,"7-Oxabicyclo(4.1.0)heptane-3-carboxylic acid, 4-methyl-, 2-propenyl ester (9CI)",Rat,2.594,log(kg/mol),https://doi.org/10.1021/tx900189p
798,798,"Hexanedioic acid, bis((4-methyl-7-oxabicyclo(4.1.0)hept-3-yl)methyl) ester",Rat,1.964,log(kg/mol),https://doi.org/10.1021/tx900189p
799,799,"Cyclohexene, 4-methyl-1-(1-methylethyl)-",Rat,0.818,log(kg/mol),https://doi.org/10.1021/tx900189p
800,800,"Cyclohexanone, 4-methyl-",Rat,2.147,log(kg/mol),https://doi.org/10.1021/tx900189p
801,801,"2(3H)-Furanone, dihydro-5-methyl-",Rat,1.056,log(kg/mol),https://doi.org/10.1021/tx900189p
802,802,"Cyclohexanone, 5-methyl-2-(1-methylethylidene)-",Rat,2.51,log(kg/mol),https://doi.org/10.1021/tx900189p
803,803,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-, acetate (8CI)",Rat,1.415,log(kg/mol),https://doi.org/10.1021/tx900189p
804,804,"1,3-Cyclohexanediamine, 4-methyl- (8CI,9CI)",Rat,1.959,log(kg/mol),https://doi.org/10.1021/tx900189p
805,805,"3,12-Epoxy-12H-pyranol(4,3-j)-1,2-benzodioxepin-10(3H)-one, octahydro-3,6,9-trimethyl-, (3-alpha,5a-beta,6-beta,8a-beta,9-alpha,12-beta,12aR*)-(+)-",Rat,1.704,log(kg/mol),https://doi.org/10.1021/tx900189p
806,806,"3-Phosphabicyclo(4.4.0)decane, P-chloro-5,10-dimethyl-2,4-dioxa-P-thiono-",Rat,3.365,log(kg/mol),https://doi.org/10.1021/tx900189p
807,807,"Cyclohexanone, 2-methyl-",Rat,1.719,log(kg/mol),https://doi.org/10.1021/tx900189p
808,808,"Urea, N-(2-methylcyclohexyl)-N'-phenyl- (9CI)",Rat,1.667,log(kg/mol),https://doi.org/10.1021/tx900189p
809,809,"Benzoic acid, 3,4-dichloro-, 3-(2-methylpiperidino)propyl ester",Rat,2.121,log(kg/mol),https://doi.org/10.1021/tx900189p
810,810,"Piperidine, 2-methyl-N-nitroso-, R(-)-",Rat,2.33,log(kg/mol),https://doi.org/10.1021/tx900189p
811,811,"2H-Pyran-2-one, tetrahydro-3-methyl-",Rat,0.944,log(kg/mol),https://doi.org/10.1021/tx900189p
812,812,"Pyran, tetrahydro-4-methyl-2-(2-methylpropenyl)- (6CI,7CI)",Rat,1.555,log(kg/mol),https://doi.org/10.1021/tx900189p
813,813,"Pyrrolidineethanol, 3,4-dimethyl-",Rat,2.066,log(kg/mol),https://doi.org/10.1021/tx900189p
814,814,"Aziridine, 2-methyl-",Rat,3.478,log(kg/mol),https://doi.org/10.1021/tx900189p
815,815,"Aziridine, 1,1',1''-phosphinylidynetris(2-methyl-",Rat,3.199,log(kg/mol),https://doi.org/10.1021/tx900189p
816,816,"Piperazine, 2,5-dimethyl-",Rat,1.558,log(kg/mol),https://doi.org/10.1021/tx900189p
817,817,"Morpholine, 2,6-dimethyl-",Rat,1.61,log(kg/mol),https://doi.org/10.1021/tx900189p
818,818,"Propane, 1,2-epoxy-",Rat,2.184,log(kg/mol),https://doi.org/10.1021/tx900189p
819,819,"Carbonic acid, cyclic propylene ester",Rat,0.547,log(kg/mol),https://doi.org/10.1021/tx900189p
820,820,"1,3-Dioxolane, 2-(1,2-dichloroethyl)-4-methyl-",Rat,2.475,log(kg/mol),https://doi.org/10.1021/tx900189p
821,821,"1,3-Dioxolane, 4-methyl-2-vinyl-",Rat,2.108,log(kg/mol),https://doi.org/10.1021/tx900189p
822,822,"7H-Pyrido(1,2,3-de)-1,4-benzoxazine-6-carboxylic acid, 2,3-dihydro-9-fluoro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-, (+-)-",Rat,2.003,log(kg/mol),https://doi.org/10.1021/tx900189p
823,823,"4-Thiomorpholinamine, 3-methyl-N-((5-nitro-2-furanyl)methylene)-, 1,1-dioxide",Rat,1.851,log(kg/mol),https://doi.org/10.1021/tx900189p
824,824,"Morpholine, 3-methyl-2-phenyl-",Rat,2.68,log(kg/mol),https://doi.org/10.1021/tx900189p
825,825,"1,3,5-Trioxane, 2,4,6-trimethyl-",Rat,1.936,log(kg/mol),https://doi.org/10.1021/tx900189p
826,826,"2,4,6,8-Tetramethyl-1,3,5,7-tetraoxacyclooctane",Rat,2.89,log(kg/mol),https://doi.org/10.1021/tx900189p
827,827,"Bufa-4,20,22-trienolide, 3-((6-deoxy-alpha-L-mannopyranosyl)oxy)-14-hydroxy-, (3beta)-",Rat,3.977,log(kg/mol),https://doi.org/10.1021/tx900189p
828,828,"2H-1-Benzopyran-3-amine, 3,4-dihydro-N,N,2-trimethyl-",Rat,2.372,log(kg/mol),https://doi.org/10.1021/tx900189p
829,829,"1,3-Dioxolane, 2-methyl-",Rat,1.468,log(kg/mol),https://doi.org/10.1021/tx900189p
830,830,"3-Phosphabicyclo(4.4.0)decane, P-chloro-2,4-dioxa-5-methyl-P-thiono-",Rat,3.302,log(kg/mol),https://doi.org/10.1021/tx900189p
831,831,"Ethane, bromo-",Rat,1.907,log(kg/mol),https://doi.org/10.1021/tx900189p
832,832,Propiononitrile,Rat,3.15,log(kg/mol),https://doi.org/10.1021/tx900189p
833,833,"Acetic acid, (2,3-dichloro-4-(2-methylene-1-oxobutyl)phenoxy)-",Rat,2.482,log(kg/mol),https://doi.org/10.1021/tx900189p
834,834,"2,3-Pentanedione",Rat,1.523,log(kg/mol),https://doi.org/10.1021/tx900189p
835,835,"3-Heptanone, 6-(dimethylamino)-4,4-diphenyl-",Rat,3.556,log(kg/mol),https://doi.org/10.1021/tx900189p
836,836,"1-Butanone, 1-(4-fluorophenyl)-4-(4'-(1-oxopropyl)(1,4'-bipiperidin)-1'-yl)- (9CI)",Rat,2.697,log(kg/mol),https://doi.org/10.1021/tx900189p
837,837,"1-Propanone, 1-(4-aminophenyl)-",Rat,2.926,log(kg/mol),https://doi.org/10.1021/tx900189p
838,838,"1-Propanone, 1-phenyl-",Rat,1.475,log(kg/mol),https://doi.org/10.1021/tx900189p
839,839,3-Pentanone,Rat,1.605,log(kg/mol),https://doi.org/10.1021/tx900189p
840,840,"Propanamide, N-phenyl-N-(1-(2-phenylethyl)-4-piperidinyl)- (9CI)",Rat,4.272,log(kg/mol),https://doi.org/10.1021/tx900189p
841,841,"1-(3-Cyano-3,3-diphenylpropyl)-4-(2-oxo-3-propionyl-1-benzimidazolinyl)piperidine",Rat,3.543,log(kg/mol),https://doi.org/10.1021/tx900189p
842,842,"Propanamide, N-(3,4-dichlorophenyl)-",Rat,2.774,log(kg/mol),https://doi.org/10.1021/tx900189p
843,843,"Propanoic acid, methyl ester",Rat,1.246,log(kg/mol),https://doi.org/10.1021/tx900189p
844,844,"Propanoic acid, anhydride",Rat,1.742,log(kg/mol),https://doi.org/10.1021/tx900189p
845,845,"Benzenemethanol, alpha-methyl-, propanoate",Rat,1.535,log(kg/mol),https://doi.org/10.1021/tx900189p
846,846,"Benzeneethanol, alpha-((1R)-2-(dimethylamino)-1-methylethyl)-alpha-phenyl-, propanoate (ester), (alphaS)-",Rat,3.4,log(kg/mol),https://doi.org/10.1021/tx900189p
847,847,"Propanoic acid, ethenyl ester",Rat,1.323,log(kg/mol),https://doi.org/10.1021/tx900189p
848,848,"3-Pyrrolidinol, 1,2-dimethyl-3-phenyl-, propionate",Rat,2.99,log(kg/mol),https://doi.org/10.1021/tx900189p
849,849,"4-Piperidinol, 1,3-dimethyl-4-phenyl-, propanoate (ester), cis-",Rat,3.463,log(kg/mol),https://doi.org/10.1021/tx900189p
850,850,"Androst-4-en-3-one, 17-(1-oxopropoxy)-, (17beta)-",Rat,2.537,log(kg/mol),https://doi.org/10.1021/tx900189p
851,851,"Pregna-1,4-diene-3,20-dione, 9-chloro-11-hydroxy-16-methyl-17,21-bis(1-oxopropoxy)-, (11beta,16beta)-",Rat,2.143,log(kg/mol),https://doi.org/10.1021/tx900189p
852,852,"2-Propen-1-ol, 3-phenyl-, propanoate",Rat,1.748,log(kg/mol),https://doi.org/10.1021/tx900189p
853,853,"Butanamide, N-(aminocarbonyl)-2-bromo-2-ethyl-",Rat,2.875,log(kg/mol),https://doi.org/10.1021/tx900189p
854,854,"Butane, 1,1-bis(p-chlorophenyl)-2-nitro-",Rat,3.034,log(kg/mol),https://doi.org/10.1021/tx900189p
855,855,"Butyric acid, 2-(4-isobutylphenyl)-",Rat,2.139,log(kg/mol),https://doi.org/10.1021/tx900189p
856,856,"Oxirane, 2,2-di-tert-pentyl-",Rat,1.44,log(kg/mol),https://doi.org/10.1021/tx900189p
857,857,"1,4-Benzenediol, 2,5-bis(1,1-dimethylpropyl)-",Rat,2.098,log(kg/mol),https://doi.org/10.1021/tx900189p
858,858,"Phenol, 2-chloro-5-(1,1-dimethylpropyl)-, methylcarbamate (9CI)",Rat,3.533,log(kg/mol),https://doi.org/10.1021/tx900189p
859,859,"Phenol, 4-(1,1-dimethylpropyl)-",Rat,1.953,log(kg/mol),https://doi.org/10.1021/tx900189p
860,860,"Phosphoramidic acid, methyl-, 2-chloro-4-(1,1-dimethylpropyl)phenyl methyl ester",Rat,2.786,log(kg/mol),https://doi.org/10.1021/tx900189p
861,861,"Cyclohexanone, 4-(1,1-dimethylpropyl)-",Rat,1.554,log(kg/mol),https://doi.org/10.1021/tx900189p
862,862,"1-Butanol, 2,2-dimethyl-",Rat,1.642,log(kg/mol),https://doi.org/10.1021/tx900189p
863,863,"Guanidine, N''-cyano-N-(1,1-dimethylpropyl)-",Rat,2.711,log(kg/mol),https://doi.org/10.1021/tx900189p
864,864,"2-Butanol, 2-methyl-",Rat,1.945,log(kg/mol),https://doi.org/10.1021/tx900189p
865,865,"2-Furancarbamic acid, t-pentyl ester",Rat,3.016,log(kg/mol),https://doi.org/10.1021/tx900189p
866,866,"1-Pentyn-3-ol, 3-methyl-",Rat,2.515,log(kg/mol),https://doi.org/10.1021/tx900189p
867,867,"3-Pentanol, 3-methyl-",Rat,2.158,log(kg/mol),https://doi.org/10.1021/tx900189p
868,868,"Benzenepropanol, alpha-ethyl-alpha-methyl-",Rat,1.781,log(kg/mol),https://doi.org/10.1021/tx900189p
869,869,"1,6-Hexanediamine, N,N'-bis(1-methylpropylidene)-",Rat,2.402,log(kg/mol),https://doi.org/10.1021/tx900189p
870,870,"Methyl ethyl ketone",Rat,1.421,log(kg/mol),https://doi.org/10.1021/tx900189p
871,871,"1,3-Propanediol, 2-methyl-2-(1-methylpropyl)-, dicarbamate",Rat,2.302,log(kg/mol),https://doi.org/10.1021/tx900189p
872,872,"Pentanal, 2,3-dimethyl- (9CI)",Rat,1.509,log(kg/mol),https://doi.org/10.1021/tx900189p
873,873,"1-Pentanol, 2,3-dimethyl-, (3S)-(-)- (8CI)",Rat,1.689,log(kg/mol),https://doi.org/10.1021/tx900189p
874,874,"Pentanamide, 2-ethyl-3-methyl-",Rat,2.275,log(kg/mol),https://doi.org/10.1021/tx900189p
875,875,"Butyraldehyde, 2-methyl-",Rat,1.129,log(kg/mol),https://doi.org/10.1021/tx900189p
876,876,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-(1-methypropyl)-5-(2-propenyl)-",Rat,3.591,log(kg/mol),https://doi.org/10.1021/tx900189p
877,877,"Phenol, 2-(1-methylpropyl)-4,6-dinitro-",Rat,3.983,log(kg/mol),https://doi.org/10.1021/tx900189p
878,878,"2-Butenoic acid, 3-methyl-, 2-(1-methylpropyl)-4,6-dinitrophenyl ester (9CI)",Rat,3.745,log(kg/mol),https://doi.org/10.1021/tx900189p
879,879,"Carbonic acid, 1-methylethyl 2-(1-methylpropyl)-4,6-dinitrophenyl ester (9CI)",Rat,3.743,log(kg/mol),https://doi.org/10.1021/tx900189p
880,880,"Carbonic acid, thio-, O-(2-sec-butyl-4,6-dinitrophenyl) S-methyl ester",Rat,3.196,log(kg/mol),https://doi.org/10.1021/tx900189p
881,881,"Phenol, 2-(1-methylpropyl)-4,6-dinitro-, acetate (ester) (9CI)",Rat,3.672,log(kg/mol),https://doi.org/10.1021/tx900189p
882,882,"Phenol, 2-chloro-5-(1-methylpropyl)-, methylcarbamate (9CI)",Rat,3.684,log(kg/mol),https://doi.org/10.1021/tx900189p
883,883,"Phenol, 3-(1-methylpropyl)-, methylcarbamate (9CI)",Rat,4.317,log(kg/mol),https://doi.org/10.1021/tx900189p
884,884,"Phenol, 4-methyl-3-(1-methylpropyl)-, methylcarbamate (9CI)",Rat,3.801,log(kg/mol),https://doi.org/10.1021/tx900189p
885,885,"Benzene, (1-methylpropyl)-",Rat,1.778,log(kg/mol),https://doi.org/10.1021/tx900189p
886,886,"Carbamic acid, methyl-, o-sec-butylphenyl ester",Rat,2.772,log(kg/mol),https://doi.org/10.1021/tx900189p
887,887,"Heptane, 1-chloro-5-methyl-",Rat,1.307,log(kg/mol),https://doi.org/10.1021/tx900189p
888,888,"Butane, 2-chloro-",Rat,0.724,log(kg/mol),https://doi.org/10.1021/tx900189p
889,889,(1)-2-Methylbutan-1-ol,Rat,1.945,log(kg/mol),https://doi.org/10.1021/tx900189p
890,890,"2-Butanamine, (S)- (9CI)",Rat,2.284,log(kg/mol),https://doi.org/10.1021/tx900189p
891,891,"Carbamic acid, di-sec-butylthio-, S-benzyl ester",Rat,1.446,log(kg/mol),https://doi.org/10.1021/tx900189p
892,892,"2,4(1H,3H)-Pyrimidinedione, 5-bromo-6-methyl-3-(1-methylpropyl)-",Rat,2.61,log(kg/mol),https://doi.org/10.1021/tx900189p
893,893,"Benzenamine, 4-(1,1-dimethylethyl)-N-(1-methylpropyl)-2,6-dinitro-",Rat,2.072,log(kg/mol),https://doi.org/10.1021/tx900189p
894,894,"sec-Butyl alcohol",Rat,1.058,log(kg/mol),https://doi.org/10.1021/tx900189p
895,895,"Ethanol, 2-sec-butoxy-",Rat,2.175,log(kg/mol),https://doi.org/10.1021/tx900189p
896,896,"Crotonaldehyde, 2-ethyl-",Rat,1.577,log(kg/mol),https://doi.org/10.1021/tx900189p
897,897,"2H-1-Benzopyran-2-one, 4-hydroxy-3-(1-phenylpropyl)-",Rat,3.147,log(kg/mol),https://doi.org/10.1021/tx900189p
898,898,"4-Pentenamide, 2,2-diethyl-",Rat,2.589,log(kg/mol),https://doi.org/10.1021/tx900189p
