Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1688837,,0,2609.14,None,None,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1691525,Antimicrobial activity against Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1687767,1,Scientific Literature,Antimicrob. Agents Chemother.,2010,None,
CHEMBL1688840,,0,2639.16,None,None,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,MIC,'=',1024.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1691525,Antimicrobial activity against Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1687767,1,Scientific Literature,Antimicrob. Agents Chemother.,2010,None,
CHEMBL3215824,,0,632.33,3,0.23,COCCNc1nc(Cl)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2.Cl.Cl.Cl,MIC,'=',1.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1693958,Antibacterial activity against Escherichia coli ATCC 25922 by CLSI M07-A8 method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1687901,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL4099826,,0,313.71,0,3.72,C[n+]1cc2ccccc2c2cc(OC(F)(F)F)ccc21.[Cl-],MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4056058,Antibacterial activity against penicillin-susceptible Escherichia coli ATCC 25922 incubated for 24 hrs by tube-dilution method,F,BAO_0000019,assay format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4052686,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL1642041,DYSOXYHAINIC ACID H,0,458.73,1,7.48,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H](C(C)(C)O)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,MIC,'>',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1647285,Antibacterial activity against Escherichia coli ATCC 25922 assessed as inhibition of visible growth,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1641581,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL289277,EMODIN,0,270.24,0,1.89,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2339190,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition by CLSI broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2331253,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL4533266,,0,421.66,0,3.26,O[C@@H]1[C@H](Oc2cc(Cl)ccc2Oc2ccc(Cl)cc2Cl)OC[C@@H](O)[C@H]1O,MIC,'=',8.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4329076,Antibacterial activity against Escherichia coli ATCC 25922 after 18 hrs,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4325893,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4438477,,0,875.94,2,3.35,CCCNc1ccc2c3c(cccc13)C(=O)N(CCCCCCCCCCCC1O[C@H]3[C@H]4C[C@@H]([C@H]3O1)[C@@H](C(=O)NCCNC(=N)N)[C@@H]4C(=O)NCCNC(=N)N)C2=O.Cl.Cl,MIC,'>',32.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4326513,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 20 hrs by broth microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4325838,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4573504,,0,675.15,2,0.04,Cl.Cl.Cl.N=C(N)NCCNC(=O)[C@@H]1[C@@H]2C[C@@H]([C@H]3OC(CCCCCCCCCCCN)O[C@@H]23)[C@H]1C(=O)NCCNC(=N)N,MIC,'>',32.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4326513,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 20 hrs by broth microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4325838,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4583435,,0,663.85,2,2.02,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6NC(=O)[C@@H](O)CO)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,MIC,'>',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4398570,Antibacterial activity against Escherichia coli ATCC 25922 incubated in MHB II under aerobic condition for 18 hrs using initial inoculum of 5 x 10^5 CFU/ml by serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4396896,1,Scientific Literature,Bioorg Med Chem,2019,None,
CHEMBL557626,,0,409.90,0,3.94,Cc1nc2ccccc2n1Cc1nnc(N2C(=O)C(Cl)C2c2ccccc2)s1,MIC,'=',500.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1023434,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1158335,1,Scientific Literature,Eur. J. Med. Chem.,2009,None,
CHEMBL539990,,0,444.35,0,4.59,Cc1nc2ccccc2n1Cc1nnc(N2C(=O)C(Cl)C2c2ccccc2Cl)s1,MIC,'=',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1023434,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1158335,1,Scientific Literature,Eur. J. Med. Chem.,2009,None,
CHEMBL1911477,,0,393.30,0,3.57,O=C(N/N=C/c1cc(F)ccc1O)c1cnc2c(C(F)(F)F)cccc2c1O,MIC,'=',0.1,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1913519,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 25 hrs by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1909590,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL4445190,,0,451.69,0,2.62,OC[C@H]1O[C@H](Oc2cc(Cl)ccc2Oc2ccc(Cl)cc2Cl)[C@@H](O)[C@@H](O)[C@@H]1O,MIC,'=',4.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4329076,Antibacterial activity against Escherichia coli ATCC 25922 after 18 hrs,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4325893,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL1782973,,0,489.45,0,2.82,CCO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCC1(C)N,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1785780,Antibacterial activity against 10^4 CFU Escherichia coli ATCC 25922 after 18 hrs by CLSI agar dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1781961,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL2414971,,0,513.56,1,1.58,O=C(NCC(=O)N1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1)c1cccs1,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2416862,Antibacterial activity against Escherichia coli ATCC 25922 after 18 hrs by NCCLS agar dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2412955,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL1652135,,0,626.88,2,3.01,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCC(=O)N[C@H](CCCCN)C(=O)O,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1662369,Antimicrobial activity against Escherichia coli ATCC 25922 by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1649185,1,Scientific Literature,Antimicrob. Agents Chemother.,2009,None,
CHEMBL1922395,,0,535.02,2,6.52,Oc1cc(O)c(C(c2cc(Br)c(O)cc2O)c2c(Cl)cccc2Cl)cc1Br,MIC,'=',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1926487,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1921790,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1922399,,0,403.23,0,4.16,Oc1ccc(C(c2ccc(O)cc2O)c2cc(Br)c(O)cc2O)cc1,MIC,'>',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1926487,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by two fold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1921790,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL4549102,,0,364.81,1,5.15,Cc1nc2cc(-c3ccc(F)cc3)ccc2c(=O)n1-c1cccc(Cl)c1,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL4395783,Antibacterial activity against Escherichia coli ATCC 25922 incubated for 16 to 18 hrs by broth microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL4393707,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL1911470,,0,414.35,0,3.00,Cn1nnc2cc(/C=N\NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)ccc21,MIC,'=',0.4,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1913519,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 25 hrs by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1909590,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL3126524,,0,264.31,0,2.97,CCOC(=O)c1sc(/N=C/c2ccco2)nc1C,MIC,'=',25.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3129993,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 48 hrs by two-fold serial dilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3124924,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL3126252,,0,498.43,0,4.48,O=C(CSc1ncccn1)N/N=c1/scc(-c2ccc(Br)cc2)n1-c1ccccc1,MIC,'=',250.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3132370,Antimicrobial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microbroth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3124777,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL3605143,,0,549.65,1,4.72,CC(C)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607538,Antimicrobial activity against Escherichia coli ATCC 25922 by micro broth dilution or agar based method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603744,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL608125,,0,1212.55,None,None,CCC(=O)Nc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C2=O)cc1,MIC,'=',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1044248,Antibacterial activity against Escherichia coli ATCC 25922 after 24 to 96 hrs by well microplate assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1152538,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL594404,,0,209.20,0,1.95,COc1ccc(/C=C/[N+](=O)[O-])cc1OC,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1073949,Antimicrobial activity against Escherichia coli ATCC 25922 by broth microdilution susceptibility assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1152576,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL611950,,0,239.23,0,1.96,COc1cc(/C=C/[N+](=O)[O-])cc(OC)c1OC,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1073949,Antimicrobial activity against Escherichia coli ATCC 25922 by broth microdilution susceptibility assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1152576,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL3605135,,0,550.64,1,3.42,NCCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,MIC,'=',4.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3607538,Antimicrobial activity against Escherichia coli ATCC 25922 by micro broth dilution or agar based method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3603744,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL1645480,,0,567.64,3,-7.46,NCCCC(=O)N[C@@H]1[C@@H](CN)O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@H]1O,MIC,'=',1.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1648055,Antibacterial activity against Escherichia coli ATCC 25922 after 16-20 hrs by microdilution broth method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1641447,1,Scientific Literature,Bioorg. Med. Chem.,2011,None,
CHEMBL2419633,,0,707.69,3,-3.78,CON(CC(=O)Nc1ccc2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]1[C@H]2C)C1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1N,MIC,'=',4.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2421055,Antibacterial activity against tetracycline-sensitive Escherichia coli ATCC 25922 assessed as growth inhibition,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2417477,1,Scientific Literature,J. Nat. Prod.,2013,None,
CHEMBL2419804,,0,791.76,3,-2.83,C=CCOC(=O)N[C@H]1C(N(CC(=O)Nc2ccc3c(c2O)C(=O)C2=C(O)[C@]4(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]4[C@@H](O)[C@@H]2[C@H]3C)OC)O[C@H](CO)[C@@H](O)[C@@H]1O,MIC,'=',8.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2421055,Antibacterial activity against tetracycline-sensitive Escherichia coli ATCC 25922 assessed as growth inhibition,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2417477,1,Scientific Literature,J. Nat. Prod.,2013,None,
CHEMBL3126531,,0,305.36,0,3.27,CCOC(=O)c1sc(NC(=O)Nc2ccccc2)nc1C,MIC,'=',25.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3129993,Antibacterial activity against Escherichia coli ATCC 25922 assessed as growth inhibition after 48 hrs by two-fold serial dilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3124924,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL507371,,0,580.60,2,4.32,COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])cc4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,'=',16.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1014955,Antibacterial activity against Escherichia coli ATCC 25922 after 18 hrs by conventional agar dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1138578,1,Scientific Literature,Eur. J. Med. Chem.,2009,None,
CHEMBL3236801,,0,472.63,0,4.41,CCCCCCC(=O)N1CC(=O)/C(=C(\CCCOc2ccccc2)NCCCOC(C)C)C1=O,MIC,'>',32.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3243795,Antimicrobial activity against Escherichia coli ATCC 25922,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3232809,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL1910039,,0,474.09,1,5.96,CCCCCCCCCCCCCCCCn1n[n+](C)c2c1C(=O)c1ccccc1C2=O.[Cl-],MIC,'>=',250.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1912193,Antibacterial activity against Escherichia coli ATCC 25922 after 12 to 18 hrs by broth dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1909640,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1946525,,0,259.29,0,1.95,N#Cc1ccccc1C(=O)OCc1csc(N)n1,MIC,'=',6.25,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1949110,Antibacterial activity against Escherichia coli ATCC 25922 after 16 to 18 hrs by serial plate dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1944562,1,Scientific Literature,Eur. J. Med. Chem.,2012,None,
CHEMBL1910874,CHAXALACTIN B,0,456.62,0,4.74,CC/C=C/[C@H]1C/C=C/C=C\[C@H](O)[C@@H](O)[C@@H](O)[C@@H](C)/C=C/C[C@@H](C)/C=C/C=C(C)/C=C/C(=O)O1,MIC,'>',20.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1913917,Antibacterial activity against Escherichia coli ATCC 25922 after 18 hrs by agar diffusion method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1909566,1,Scientific Literature,J. Nat. Prod.,2011,None,
CHEMBL3329317,,0,392.42,0,3.32,CCNC(=O)Nc1cc(Nc2ccc(O)cc2)c(C(=O)Nc2cccnc2)cn1,MIC,'>',64.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL3376313,Antibacterial activity against Escherichia coli ATCC 25922 incubated for 24 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL3351278,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
CHEMBL574521,,0,488.67,1,5.38,CC(=O)O[C@H]1C[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(CO)[C@H]3CC[C@]2(C)[C@@H]2C1=CO[C@H]2OC(C)=O,MIC,'>',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1042187,Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by twofold dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1154134,1,Scientific Literature,J. Nat. Prod.,2008,None,
CHEMBL242341,FORMONONETIN,2,268.27,0,3.17,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,MIC,'=',100.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1009507,Antibacterial activity against Escherichia coli ATCC 25922 after 16 hrs by microdilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1150723,1,Scientific Literature,J. Nat. Prod.,1987,None,
CHEMBL2430207,,0,435.55,1,6.99,COC(=O)CSc1c(-c2ccc3ccccc3c2)nc2ccccc2c1-c1ccccc1,MIC,'=',50.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2434524,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by agar dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2429720,1,Scientific Literature,Med Chem Res,2013,None,
CHEMBL1289137,,0,483.45,0,2.08,CCO/N=C1\CN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1/C(N)=N\OCC,MIC,'=',128.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL1292574,Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by twofold serial dilution method,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL1287651,1,Scientific Literature,Eur. J. Med. Chem.,2010,None,
CHEMBL2334061,SOPHENAZINE D,0,532.50,3,-1.03,C[C@@H]1O[C@@H](OC(=O)c2cccc3nc4c(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)cccc4nc23)[C@H](O)[C@H](O)[C@H]1O,MIC,'>',25.0,ug.mL-1,,,,UO_0000274,,,,,FALSE,CHEMBL2343692,Antimicrobial activity against Escherichia coli ATCC 25922 by microbroth dilution assay,F,BAO_0000218,organism-based format,Escherichia coli,None,None,None,None,,,,CHEMBL354,Escherichia coli,Escherichia coli,ORGANISM,CHEMBL2331235,1,Scientific Literature,J. Nat. Prod.,2013,None,
